onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	0	0.0	64	4	E	0	1.0	1	True	4	4	1	1	0	True	4	1	1	1	1a	4	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
0	0	0.0	68	8	G	1	1.0	1	True	4	4	1	1	0	True	4	1	1	1	1a	4	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
0	0	0.0	73	7	C	1	1.0	1	True	4	4	1	1	0	True	4	1	1	1	1a	5	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	0	0.0	76	4	E	0	1.0	1	True	4	4	1	1	0	True	4	1	1	1	1a	5	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
0	0	0.0	37	7	C	1	1.0	1	True	4	4	2	1	0	True	4	1	1	1	1a	2	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	0	0.0	49	7	C	1	1.0	1	True	4	4	2	1	0	True	4	1	1	1	1a	3	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	12	0.0	25	7	C	1	1.0	1	True	4	4	2	1	1/12	True	4	1	1	1	1a	1	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	12	0.0	37	7	C	1	1.0	1	True	4	4	2	1	1/12	True	4	1	1	1	1a	2	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	72	0.0	76	4	E	0	1.0	1	True	4	4	1	1	1/2	True	4	1	1	1	1a	5	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
0	72	0.0	80	8	G	1	1.0	1	True	4	4	1	1	1/2	True	4	1	1	1	1a	5	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
0	72	0.0	85	7	C	1	1.0	1	True	4	4	1	1	1/2	True	4	1	1	1	1a	6	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	72	0.0	88	4	E	0	1.0	1	True	4	4	1	1	1/2	True	4	1	1	1	1a	6	0	True	True			{	False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
12	12	0.333	44	8	G	1	1.333	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	2	1/3	False	False				False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
24	12	0.667	49	7	C	1	1.667	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	2/3	False	False				False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	12	1.0	52	4	E	0	2.0	2	True	4	4	2	1	1/12	True	4	1	1	1	1a	3	1	False	False				False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
48	12	1.333	51	9	D	1	2.333	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	4/3	False	False				False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
60	12	1.667	52	4	E	0	2.667	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	5/3	False	False				False	0	c#.i{		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
72	12	2.0	44	8	G	1	3.0	3	True	4	4	2	1	1/12	True	4	1	1	1	1a	2	2	False	True				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
72	18	2.0	75	9	D	1	3.0	3	True	4	4	1	1	1/8	True	4	1	1	1	1a	5	2	False	True				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
72	18	2.0	80	8	G	1	3.0	3	True	4	4	1	1	1/8	True	4	1	1	1	1a	5	2	False	True				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
72	18	2.0	85	7	C	1	3.0	3	True	4	4	1	1	1/8	True	4	1	1	1	1a	6	2	False	True				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	18	2.0	87	9	D	1	3.0	3	True	4	4	1	1	1/8	True	4	1	1	1	1a	6	2	False	True				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
84	12	2.333	49	7	C	1	3.333	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	7/3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
90	18	2.5	76	4	E	0	3.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	5	5/2	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
90	18	2.5	80	8	G	1	3.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	5	5/2	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
90	18	2.5	85	7	C	1	3.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	6	5/2	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
90	18	2.5	88	4	E	0	3.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	6	5/2	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
96	12	2.667	52	4	E	0	3.667	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	8/3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
108	12	3.0	56	8	G	1	4.0	4	True	4	4	2	1	1/12	True	4	1	1	1	1a	3	3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
108	18	3.0	75	9	D	1	4.0	4	True	4	4	1	1	1/8	True	4	1	1	1	1a	5	3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
108	18	3.0	80	8	G	1	4.0	4	True	4	4	1	1	1/8	True	4	1	1	1	1a	5	3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
108	18	3.0	85	7	C	1	4.0	4	True	4	4	1	1	1/8	True	4	1	1	1	1a	6	3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	18	3.0	87	9	D	1	4.0	4	True	4	4	1	1	1/8	True	4	1	1	1	1a	6	3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
120	12	3.333	54	6	F	1	4.333	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	10/3	False	False				False	1	i(9)		c#	i		i(9)		i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
126	18	3.5	73	7	C	1	4.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	5	7/2	False	True				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
126	18	3.5	80	8	G	1	4.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	5	7/2	False	True				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
126	18	3.5	85	7	C	1	4.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	6	7/2	False	True				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
132	12	3.667	56	8	G	1	4.667	0	False	4	4	2	1	1/12	True	4	1	1	1	1a	3	11/3	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
144	12	4.0	52	4	E	0	1.0	1	True	4	4	2	1	1/12	True	4	2	2	2	2a	3	4	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
144	18	4.0	73	7	C	1	1.0	1	True	4	4	1	1	1/8	False	4	2	2	2	2a	5	4	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
144	18	4.0	80	8	G	1	1.0	1	True	4	4	1	1	1/8	False	4	2	2	2	2a	5	4	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
144	18	4.0	85	7	C	1	1.0	1	True	4	4	1	1	1/8	False	4	2	2	2	2a	6	4	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
156	12	4.333	56	8	G	1	1.333	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	3	13/3	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
162	18	4.5	73	7	C	1	1.5	0	False	4	4	1	1	1/8	True	4	2	2	2	2a	5	9/2	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
162	18	4.5	76	4	E	0	1.5	0	False	4	4	1	1	1/8	True	4	2	2	2	2a	5	9/2	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
162	18	4.5	80	8	G	1	1.5	0	False	4	4	1	1	1/8	True	4	2	2	2	2a	5	9/2	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
162	18	4.5	85	7	C	1	1.5	0	False	4	4	1	1	1/8	True	4	2	2	2	2a	6	9/2	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
168	12	4.667	63	9	D	1	1.667	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	14/3	False	False				False	2	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
180	12	5.0	64	4	E	0	2.0	2	True	4	4	2	1	1/12	True	4	2	2	2	2a	4	5	False	True				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	-3	-3	-3	3	True	False	False
180	36	5.0	71	5	B	0	2.0	2	True	4	4	1	1	1/4	True	4	2	2	2	2a	4	5	False	True				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	-2	-2	-2	7	True	False	False
180	36	5.0	76	4	E	0	2.0	2	True	4	4	1	1	1/4	False	4	2	2	2	2a	5	5	False	True				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	-3	-3	-3	3	True	False	False
180	36	5.0	80	8	G	1	2.0	2	True	4	4	1	1	1/4	False	4	2	2	2	2a	5	5	False	True				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
180	36	5.0	83	5	B	0	2.0	2	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	5	False	True				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	-2	-2	-2	7	True	False	False
192	12	5.333	63	9	D	1	2.333	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	16/3	False	False				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	2	2	2	2	False	False	False
204	12	5.667	64	4	E	0	2.667	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	17/3	False	False				False	3	i7		c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	i7	1		7	7	7	7	7	C#	C#	C#	C#	minor seventh chord	7	True	True	True	True	True	-3	-3	-3	3	True	False	False
216	12	6.0	56	8	G	1	3.0	3	True	4	4	2	1	1/12	True	4	2	2	2	2a	3	6	False	True				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
216	36	6.0	68	8	G	1	3.0	3	True	4	4	1	1	1/4	True	4	2	2	2	2a	4	6	False	True				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
216	36	6.0	73	7	C	1	3.0	3	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	6	False	True				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
216	36	6.0	76	4	E	0	3.0	3	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	6	False	True				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
216	36	6.0	80	8	G	1	3.0	3	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	6	False	True				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
228	12	6.333	61	7	C	1	3.333	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	19/3	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
240	12	6.667	64	4	E	0	3.667	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	20/3	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
252	36	7.0	64	4	E	0	4.0	4	True	4	4	1	1	1/4	True	4	2	2	2	2a	4	7	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
252	12	7.0	68	8	G	1	4.0	4	True	4	4	2	1	1/12	True	4	2	2	2	2a	4	7	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
252	36	7.0	73	7	C	1	4.0	4	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	7	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
252	36	7.0	76	4	E	0	4.0	4	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	7	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
264	12	7.333	66	6	F	1	4.333	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	22/3	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
276	12	7.667	68	8	G	1	4.667	0	False	4	4	2	1	1/12	True	4	2	2	2	2a	4	23/3	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
288	12	8.0	61	7	C	1	1.0	1	True	4	4	2	1	1/12	True	4	3	3	3	3a	4	8	False	False				False	4	i		c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
